UDI,Product_ID,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,label,Power_kw,Combined_Energy,Temp_Delta,High_Temp_Flag,Wear_x_Torque,Stress_Index,Torque_per_Wear,Speed_x_Temp,Torque_sq,Speed_sq,Temp_Squared,Log_Tool_Wear,Wear_Bin
4344,L51523,L,301.7,309.8,1491,39.3,114,0,58.59629999999999,6679.9782,8.100000000000023,0,4480.2,169974,0.3417391304347826,461911.8,1544.4899999999998,2223081,95976.04000000001,4.74493212836325,2
4345,H33758,H,301.8,309.9,1418,51.3,116,0,72.7434,8438.2344,8.099999999999966,0,5950.799999999999,164488,0.43846153846153846,439438.19999999995,2631.6899999999996,2010724,96038.00999999998,4.762173934797756,2
4346,M19205,M,301.8,309.8,1546,39.8,121,0,61.53079999999999,7445.2267999999995,8.0,0,4815.799999999999,187066,0.3262295081967213,478950.80000000005,1584.0399999999997,2390116,95976.04000000001,4.804021044733257,2
4347,L51526,L,301.8,309.7,1598,30.4,124,0,48.5792,6023.8208,7.899999999999977,0,3769.6,198152,0.2432,494900.6,924.16,2553604,95914.09,4.8283137373023015,2
4348,H33761,H,301.9,309.8,1724,27.5,126,0,47.41,5973.66,7.900000000000034,0,3465.0,217224,0.21653543307086615,534095.2000000001,756.25,2972176,95976.04000000001,4.844187086458591,2
4349,L51528,L,301.9,309.8,1507,44.7,131,0,67.36290000000001,8824.539900000002,7.900000000000034,0,5855.700000000001,197417,0.3386363636363637,466868.60000000003,1998.0900000000001,2271049,95976.04000000001,4.882801922586371,2
4350,L51529,L,301.9,309.7,1595,31.4,133,0,50.083,6661.039,7.800000000000011,0,4176.2,212135,0.2343283582089552,493971.5,985.9599999999999,2544025,95914.09,4.897839799950911,2
4351,M19210,M,301.9,309.7,1568,37.5,135,0,58.8,7938.0,7.800000000000011,0,5062.5,211680,0.2757352941176471,485609.6,1406.25,2458624,95914.09,4.912654885736052,2
4352,L51531,L,301.8,309.6,1432,43.7,138,0,62.5784,8635.8192,7.800000000000011,0,6030.6,197616,0.3143884892086331,443347.2,1909.6900000000003,2050624,95852.16000000002,4.9344739331306915,2
4353,L51532,L,301.9,309.7,1424,42.8,140,0,60.947199999999995,8532.608,7.800000000000011,0,5992.0,199360,0.30354609929078014,441012.8,1831.8399999999997,2027776,95914.09,4.948759890378168,2
4354,M19213,M,302.0,309.7,1386,62.7,142,1,86.9022,12340.112399999998,7.699999999999989,0,8903.4,196812,0.43846153846153846,429244.2,3931.2900000000004,1920996,95914.09,4.962844630259907,2
4355,L51534,L,302.0,309.8,1456,58.1,145,0,84.59360000000001,12266.072000000002,7.800000000000011,0,8424.5,211120,0.39794520547945206,451068.8,3375.61,2119936,95976.04000000001,4.983606621708336,2
4356,H33769,H,302.0,309.8,1280,57.3,147,1,73.344,10781.568,7.800000000000011,0,8423.1,188160,0.38716216216216215,396544.0,3283.2899999999995,1638400,95976.04000000001,4.997212273764115,2
4357,L51536,L,302.0,309.8,1649,31.0,152,0,51.119,7770.088,7.800000000000011,0,4712.0,250648,0.20261437908496732,510860.2,961.0,2719201,95976.04000000001,5.030437921392435,2
4358,L51537,L,302.0,309.9,1407,52.8,154,0,74.2896,11440.598399999999,7.899999999999977,0,8131.2,216678,0.3406451612903226,436029.3,2787.8399999999997,1979649,96038.00999999998,5.043425116919247,2
4359,H33772,H,302.0,309.9,1606,34.5,156,0,55.407,8643.492,7.899999999999977,0,5382.0,250536,0.2197452229299363,497699.39999999997,1190.25,2579236,96038.00999999998,5.056245805348308,2
4360,M19219,M,302.1,310.0,1531,38.0,161,0,58.178,9366.658,7.899999999999977,0,6118.0,246491,0.2345679012345679,474610.0,1444.0,2343961,96100.0,5.087596335232384,2
4361,L51540,L,302.1,310.1,1543,35.8,164,0,55.239399999999996,9059.2616,8.0,0,5871.2,253052,0.21696969696969695,478484.30000000005,1281.6399999999999,2380849,96162.01000000001,5.10594547390058,3
4362,M19221,M,302.1,310.1,1379,48.2,166,1,66.4678,11033.6548,8.0,0,8001.200000000001,228914,0.288622754491018,427627.9,2323.2400000000002,1901641,96162.01000000001,5.117993812416755,3
4363,L51542,L,302.1,310.1,1447,46.6,169,0,67.4302,11395.7038,8.0,0,7875.400000000001,244543,0.2741176470588235,448714.7,2171.56,2093809,96162.01000000001,5.135798437050262,3
4364,H33777,H,302.1,310.1,1844,24.6,171,0,45.3624,7756.9704,8.0,0,4206.6,315324,0.1430232558139535,571824.4,605.1600000000001,3400336,96162.01000000001,5.147494476813453,3
4365,H33778,H,302.1,310.1,1615,29.9,176,0,48.2885,8498.776,8.0,0,5262.4,284240,0.16892655367231638,500811.50000000006,894.0099999999999,2608225,96162.01000000001,5.176149732573829,3
4366,L51545,L,302.0,310.0,1449,48.8,181,0,70.71119999999999,12798.727199999998,8.0,0,8832.8,262269,0.2681318681318681,449190.0,2381.4399999999996,2099601,96100.0,5.204006687076795,3
4367,L51546,L,302.0,309.9,1388,51.4,183,0,71.3432,13055.8056,7.899999999999977,0,9406.199999999999,254004,0.2793478260869565,430141.19999999995,2641.96,1926544,96038.00999999998,5.214935757608986,3
4368,H33781,H,302.0,309.9,1447,42.8,185,0,61.931599999999996,11457.346,7.899999999999977,0,7917.999999999999,267695,0.23010752688172043,448425.3,1831.8399999999997,2093809,96038.00999999998,5.225746673713202,3
4369,L51548,L,302.0,310.0,1664,28.6,190,0,47.5904,9042.176000000001,8.0,0,5434.0,316160,0.14973821989528796,515840.0,817.96,2768896,96100.0,5.25227342804663,3
4370,H33783,H,302.0,309.9,1735,27.2,192,0,47.192,9060.864,7.899999999999977,0,5222.4,333120,0.14093264248704662,537676.5,739.8399999999999,3010225,96038.00999999998,5.262690188904886,3
4371,L51550,L,302.0,309.9,1308,57.6,197,1,75.3408,14842.1376,7.899999999999977,0,11347.2,257676,0.2909090909090909,405349.19999999995,3317.76,1710864,96038.00999999998,5.288267030694535,3
4372,L51551,L,302.0,309.8,1480,40.0,199,0,59.2,11780.800000000001,7.800000000000011,0,7960.0,294520,0.2,458504.0,1600.0,2190400,95976.04000000001,5.298317366548036,3
4373,M19232,M,301.9,309.6,1439,41.7,201,0,60.0063,12061.266300000001,7.7000000000000455,0,8381.7,289239,0.20643564356435645,445514.4,1738.8900000000003,2070721,95852.16000000002,5.308267697401205,3
4374,M19233,M,301.9,309.7,1533,35.9,204,0,55.034699999999994,11227.0788,7.800000000000011,0,7323.599999999999,312732,0.17512195121951218,474770.1,1288.81,2350089,95914.09,5.3230099791384085,3
4375,L51554,L,302.0,309.7,1551,34.8,207,0,53.974799999999995,11172.783599999999,7.699999999999989,0,7203.599999999999,321057,0.1673076923076923,480344.69999999995,1211.0399999999997,2405601,95914.09,5.337538079701318,3
4376,L51555,L,302.0,309.7,1414,36.3,209,0,51.328199999999995,10727.593799999999,7.699999999999989,0,7586.7,295526,0.17285714285714285,437915.8,1317.6899999999998,1999396,95914.09,5.3471075307174685,3
4377,M19236,M,301.9,309.6,1551,34.6,211,0,53.66460000000001,11323.2306,7.7000000000000455,0,7300.6,327261,0.16320754716981134,480189.60000000003,1197.16,2405601,95852.16000000002,5.356586274672012,3
4378,M19237,M,301.8,309.6,1436,49.0,214,0,70.364,15057.896,7.800000000000011,0,10486.0,307304,0.22790697674418606,444585.60000000003,2401.0,2062096,95852.16000000002,5.3706380281276624,3
4379,M19238,M,301.9,309.6,1385,45.8,217,0,63.43299999999999,13764.961,7.7000000000000455,0,9938.599999999999,300545,0.21009174311926604,428796.00000000006,2097.64,1918225,95852.16000000002,5.384495062789089,3
4380,M19239,M,301.8,309.5,1732,30.1,220,0,52.1332,11469.304,7.699999999999989,0,6622.0,381040,0.13619909502262445,536054.0,906.0100000000001,2999824,95790.25,5.3981627015177525,3
4381,L51560,L,301.9,309.6,1410,49.0,223,0,69.09,15407.070000000002,7.7000000000000455,0,10927.0,314430,0.21875,436536.00000000006,2401.0,1988100,95852.16000000002,5.4116460518550396,3
4382,L51561,L,301.9,309.6,1446,43.2,225,0,62.467200000000005,14055.12,7.7000000000000455,0,9720.0,325350,0.19115044247787613,447681.60000000003,1866.2400000000002,2090916,95852.16000000002,5.420534999272286,3
4383,L51562,L,301.8,309.5,1525,39.6,227,0,60.39,13708.53,7.699999999999989,0,8989.2,346175,0.1736842105263158,471987.5,1568.16,2325625,95790.25,5.429345628954441,3
4384,L51563,L,301.7,309.5,1298,65.5,229,1,85.019,19469.351000000002,7.800000000000011,0,14999.5,297242,0.2847826086956522,401731.0,4290.25,1684804,95790.25,5.438079308923196,3
4385,L51564,L,301.8,309.6,1443,42.7,231,0,61.6161,14233.3191,7.800000000000011,0,9863.7,333333,0.18405172413793106,446752.80000000005,1823.2900000000002,2082249,95852.16000000002,5.44673737166631,3
4386,L51565,L,301.8,309.7,1442,45.3,233,1,65.3226,15220.165799999999,7.899999999999977,0,10554.9,335986,0.19358974358974357,446587.39999999997,2052.0899999999997,2079364,95914.09,5.455321115357702,3
4387,L51566,L,301.9,309.7,1719,31.9,0,0,54.8361,0.0,7.800000000000011,0,0.0,0,31.9,532374.2999999999,1017.6099999999999,2954961,95914.09,0.0,0
4388,L51567,L,302.0,309.8,1532,39.4,2,0,60.3608,120.7216,7.800000000000011,0,78.8,3064,13.133333333333333,474613.60000000003,1552.36,2347024,95976.04000000001,1.0986122886681098,0
4389,L51568,L,302.0,309.8,1701,27.2,4,0,46.267199999999995,185.06879999999998,7.800000000000011,0,108.8,6804,5.4399999999999995,526969.8,739.8399999999999,2893401,95976.04000000001,1.6094379124341003,0
4390,M19249,M,302.1,310.0,1355,45.1,6,1,61.1105,366.663,7.899999999999977,0,270.6,8130,6.442857142857143,420050.0,2034.0100000000002,1836025,96100.0,1.9459101490553132,0
4391,M19250,M,302.2,310.1,1421,45.4,9,0,64.5134,580.6206000000001,7.900000000000034,0,408.59999999999997,12789,4.54,440652.10000000003,2061.16,2019241,96162.01000000001,2.302585092994046,0
4392,M19251,M,302.2,310.1,1368,51.6,12,1,70.5888,847.0656000000001,7.900000000000034,0,619.2,16416,3.9692307692307693,424216.80000000005,2662.56,1871424,96162.01000000001,2.5649493574615367,0
4393,L51572,L,302.2,310.1,1458,45.1,15,0,65.75580000000001,986.3370000000001,7.900000000000034,0,676.5,21870,2.81875,452125.80000000005,2034.0100000000002,2125764,96162.01000000001,2.772588722239781,0
4394,M19253,M,302.2,310.1,1572,34.6,17,0,54.391200000000005,924.6504000000001,7.900000000000034,0,588.2,26724,1.9222222222222223,487477.2,1197.16,2471184,96162.01000000001,2.8903717578961645,0
4395,L51574,L,302.2,310.0,1483,48.7,20,0,72.22210000000001,1444.4420000000002,7.800000000000011,0,974.0,29660,2.3190476190476192,459730.0,2371.69,2199289,96100.0,3.044522437723423,0
4396,L51575,L,302.3,310.1,1513,40.4,22,0,61.1252,1344.7544,7.800000000000011,0,888.8,33286,1.7565217391304346,469181.30000000005,1632.1599999999999,2289169,96162.01000000001,3.1354942159291497,0
4397,H33810,H,302.3,310.1,1383,42.9,24,0,59.3307,1423.9368,7.800000000000011,0,1029.6,33192,1.716,428868.30000000005,1840.4099999999999,1912689,96162.01000000001,3.2188758248682006,0
4398,L51577,L,302.4,310.2,1539,37.7,29,0,58.020300000000006,1682.5887000000002,7.800000000000011,1,1093.3000000000002,44631,1.2566666666666668,477397.8,1421.2900000000002,2368521,96224.04,3.4011973816621555,0
4399,M19258,M,302.3,310.1,1563,37.8,31,0,59.081399999999995,1831.5233999999998,7.800000000000011,0,1171.8,48453,1.18125,484686.30000000005,1428.8399999999997,2442969,96162.01000000001,3.4657359027997265,0
4400,L51579,L,302.3,310.1,1653,29.7,34,0,49.0941,1669.1994,7.800000000000011,0,1009.8,56202,0.8485714285714285,512595.30000000005,882.0899999999999,2732409,96162.01000000001,3.5553480614894135,0
4401,L51580,L,302.3,310.1,1353,50.9,36,1,68.8677,2479.2372,7.800000000000011,0,1832.3999999999999,48708,1.3756756756756756,419565.30000000005,2590.81,1830609,96162.01000000001,3.6109179126442243,0
4402,H33815,H,302.2,310.0,1468,43.6,38,0,64.0048,2432.1824,7.800000000000011,0,1656.8,55784,1.117948717948718,455080.0,1900.96,2155024,96100.0,3.6635616461296463,0
4403,H33816,H,302.3,310.2,1506,33.8,43,0,50.9028,2188.8204,7.899999999999977,1,1453.3999999999999,64758,0.7681818181818181,467161.2,1142.4399999999998,2268036,96224.04,3.784189633918261,0
4404,L51583,L,302.3,310.1,1388,49.9,48,0,69.2612,3324.5376,7.800000000000011,0,2395.2,66624,1.0183673469387755,430418.80000000005,2490.0099999999998,1926544,96162.01000000001,3.8918202981106265,0
4405,M19264,M,302.4,310.2,1485,45.9,50,0,68.1615,3408.0750000000003,7.800000000000011,1,2295.0,74250,0.9,460647.0,2106.81,2205225,96224.04,3.9318256327243257,0
4406,L51585,L,302.4,310.2,1331,45.5,53,1,60.5605,3209.7065,7.800000000000011,1,2411.5,70543,0.8425925925925926,412876.2,2070.25,1771561,96224.04,3.9889840465642745,0
4407,L51586,L,302.5,310.3,1326,58.5,55,1,77.571,4266.405,7.800000000000011,1,3217.5,72930,1.0446428571428572,411457.8,3422.25,1758276,96286.09000000001,4.02535169073515,1
4408,L51587,L,302.3,310.2,1394,55.4,57,0,77.2276,4401.973199999999,7.899999999999977,1,3157.7999999999997,79458,0.9551724137931035,432418.8,3069.16,1943236,96224.04,4.060443010546419,1
4409,L51588,L,302.4,310.1,2009,18.9,59,0,37.970099999999995,2240.2358999999997,7.7000000000000455,0,1115.1,118531,0.315,622990.9,357.2099999999999,4036081,96162.01000000001,4.0943445622221,1
4410,M19269,M,302.4,310.1,1358,54.6,61,1,74.1468,4522.9547999999995,7.7000000000000455,0,3330.6,82838,0.8806451612903226,421115.80000000005,2981.1600000000003,1844164,96162.01000000001,4.127134385045092,1
4411,L51590,L,302.5,310.2,1586,32.2,64,0,51.0692,3268.4288,7.699999999999989,1,2060.8,101504,0.4953846153846154,491977.19999999995,1036.8400000000001,2515396,96224.04,4.174387269895637,1
4412,L51591,L,302.5,310.3,1688,31.6,66,0,53.3408,3520.4928,7.800000000000011,1,2085.6,111408,0.47164179104477616,523786.4,998.5600000000001,2849344,96286.09000000001,4.204692619390966,1
4413,L51592,L,302.6,310.5,1450,43.2,68,0,62.64000000000001,4259.52,7.899999999999977,1,2937.6000000000004,98600,0.6260869565217392,450225.0,1866.2400000000002,2102500,96410.25,4.23410650459726,1
4414,M19273,M,302.7,310.5,1398,47.3,70,0,66.1254,4628.778,7.800000000000011,1,3311.0,97860,0.6661971830985915,434079.0,2237.2899999999995,1954404,96410.25,4.2626798770413155,1
4415,L51594,L,302.7,310.5,1520,39.3,73,0,59.73599999999999,4360.727999999999,7.800000000000011,1,2868.8999999999996,110960,0.5310810810810811,471960.0,1544.4899999999998,2310400,96410.25,4.30406509320417,1
4416,L51595,L,302.6,310.4,1514,42.7,75,0,64.6478,4848.585,7.7999999999999545,1,3202.5,113550,0.5618421052631579,469945.6,1823.2900000000002,2292196,96348.15999999999,4.330733340286331,1
4417,M19276,M,302.6,310.4,1532,36.1,77,0,55.305200000000006,4258.500400000001,7.7999999999999545,1,2779.7000000000003,117964,0.46282051282051284,475532.8,1303.21,2347024,96348.15999999999,4.356708826689592,1
4418,L51597,L,302.6,310.4,1365,66.8,80,1,91.182,7294.56,7.7999999999999545,1,5344.0,109200,0.8246913580246913,423695.99999999994,4462.24,1863225,96348.15999999999,4.394449154672439,1
4419,L51598,L,302.6,310.3,1642,33.2,82,0,54.5144,4470.1808,7.699999999999989,1,2722.4,134644,0.4,509512.60000000003,1102.2400000000002,2696164,96286.09000000001,4.418840607796598,1
4420,M19279,M,302.6,310.2,2676,10.8,84,1,28.900800000000004,2427.6672000000003,7.599999999999966,1,907.2,224784,0.12705882352941178,830095.2,116.64000000000001,7160976,96224.04,4.442651256490317,1
4421,H33834,H,302.6,310.2,1873,21.3,87,0,39.8949,3470.8563,7.599999999999966,1,1853.1000000000001,162951,0.24204545454545456,581004.6,453.69000000000005,3508129,96224.04,4.477336814478207,1
4422,L51601,L,302.6,310.2,1325,62.4,92,1,82.68,7606.56,7.599999999999966,1,5740.8,121900,0.6709677419354838,411015.0,3893.7599999999998,1755625,96224.04,4.532599493153256,1
4423,M19282,M,302.6,310.2,2157,17.2,94,0,37.1004,3487.4376,7.599999999999966,1,1616.8,202758,0.18105263157894735,669101.4,295.84,4652649,96224.04,4.553876891600541,1
4424,M19283,M,302.6,310.2,1563,39.0,97,0,60.957,5912.829,7.599999999999966,1,3783.0,151611,0.3979591836734694,484842.6,1521.0,2442969,96224.04,4.584967478670572,1
4425,M19284,M,302.6,310.2,1631,31.0,100,0,50.561,5056.1,7.599999999999966,1,3100.0,163100,0.3069306930693069,505936.19999999995,961.0,2660161,96224.04,4.61512051684126,1
4426,L51605,L,302.5,310.2,1547,36.9,103,0,57.0843,5879.6829,7.699999999999989,1,3800.7,159341,0.35480769230769227,479879.39999999997,1361.61,2393209,96224.04,4.6443908991413725,1
4427,L51606,L,302.6,310.3,1479,40.4,105,0,59.751599999999996,6273.918,7.699999999999989,1,4242.0,155295,0.3811320754716981,458933.7,1632.1599999999999,2187441,96286.09000000001,4.663439094112067,1
4428,M19287,M,302.4,310.1,1379,48.9,107,1,67.4331,7215.3417,7.7000000000000455,0,5232.3,147553,0.4527777777777778,427627.9,2391.21,1901641,96162.01000000001,4.68213122712422,1
4429,L51608,L,302.4,310.1,1906,21.2,110,0,40.407199999999996,4444.7919999999995,7.7000000000000455,0,2332.0,209660,0.19099099099099098,591050.6000000001,449.44,3632836,96162.01000000001,4.709530201312334,2
4430,M19289,M,302.3,310.1,1731,33.4,112,0,57.8154,6475.324799999999,7.800000000000011,0,3740.7999999999997,193872,0.29557522123893804,536783.1000000001,1115.56,2996361,96162.01000000001,4.727387818712341,2
4431,H33844,H,302.3,310.1,1688,30.4,115,0,51.3152,5901.248,7.800000000000011,0,3496.0,194120,0.26206896551724135,523448.80000000005,924.16,2849344,96162.01000000001,4.7535901911063645,2
4432,H33845,H,302.3,310.2,1443,54.6,120,0,78.7878,9454.536,7.899999999999977,1,6552.0,173160,0.45123966942148763,447618.6,2981.1600000000003,2082249,96224.04,4.795790545596741,2
4433,L51612,L,302.4,310.2,1445,46.4,125,0,67.048,8381.0,7.800000000000011,1,5800.0,180625,0.3682539682539682,448239.0,2152.96,2088025,96224.04,4.836281906951478,2
4434,H33847,H,302.4,310.2,1435,44.9,127,0,64.4315,8182.8005,7.800000000000011,1,5702.3,182245,0.35078125,445137.0,2016.0099999999998,2059225,96224.04,4.852030263919617,2
4435,L51614,L,302.4,310.1,1556,32.9,132,0,51.19239999999999,6757.396799999999,7.7000000000000455,0,4342.8,205392,0.24736842105263157,482515.60000000003,1082.4099999999999,2421136,96162.01000000001,4.890349128221754,2
4436,L51615,L,302.3,310.1,1321,52.7,134,1,69.6167,9328.637799999999,7.800000000000011,0,7061.8,177014,0.39037037037037037,409642.10000000003,2777.2900000000004,1745041,96162.01000000001,4.90527477843843,2
4437,M19296,M,302.4,310.1,1577,35.8,136,0,56.4566,7678.0976,7.7000000000000455,0,4868.799999999999,214472,0.26131386861313866,489027.7,1281.6399999999999,2486929,96162.01000000001,4.919980925828125,2
4438,L51617,L,302.4,310.2,1578,31.2,139,0,49.233599999999996,6843.470399999999,7.800000000000011,1,4336.8,219342,0.22285714285714286,489495.6,973.4399999999999,2490084,96224.04,4.941642422609304,2
4439,L51618,L,302.4,310.1,1418,52.3,141,0,74.1614,10456.7574,7.7000000000000455,0,7374.299999999999,199938,0.36830985915492953,439721.80000000005,2735.2899999999995,2010724,96162.01000000001,4.955827057601261,2
4440,M19299,M,302.4,310.2,1392,55.8,143,0,77.6736,11107.324799999999,7.800000000000011,1,7979.4,199056,0.38749999999999996,431798.39999999997,3113.64,1937664,96224.04,4.969813299576001,2
4441,L51620,L,302.5,310.3,1446,44.0,146,0,63.624,9289.104000000001,7.800000000000011,1,6424.0,211116,0.29931972789115646,448693.8,1936.0,2090916,96286.09000000001,4.990432586778736,2
4442,L51621,L,302.5,310.2,1329,50.6,148,1,67.24740000000001,9952.615200000002,7.699999999999989,1,7488.8,196692,0.3395973154362416,412255.8,2560.36,1766241,96224.04,5.003946305945459,2
4443,L51622,L,302.5,310.2,1563,34.8,150,0,54.392399999999995,8158.86,7.699999999999989,1,5220.0,234450,0.2304635761589404,484842.6,1211.0399999999997,2442969,96224.04,5.017279836814924,2
4444,L51623,L,302.5,310.3,1405,57.4,152,0,80.647,12258.344000000001,7.800000000000011,1,8724.8,213560,0.37516339869281046,435971.5,3294.7599999999998,1974025,96286.09000000001,5.030437921392435,2
4445,L51624,L,302.4,310.2,2224,16.0,154,0,35.584,5479.936000000001,7.800000000000011,1,2464.0,342496,0.1032258064516129,689884.7999999999,256.0,4946176,96224.04,5.043425116919247,2
4446,L51625,L,302.5,310.2,1716,29.9,156,0,51.30839999999999,8004.110399999999,7.699999999999989,1,4664.4,267696,0.19044585987261145,532303.2,894.0099999999999,2944656,96224.04,5.056245805348308,2
4447,L51626,L,302.5,310.3,1584,35.5,158,0,56.232,8884.655999999999,7.800000000000011,1,5609.0,250272,0.22327044025157233,491515.2,1260.25,2509056,96286.09000000001,5.0689042022202315,2
4448,M19307,M,302.5,310.3,1488,41.8,160,0,62.19839999999999,9951.743999999999,7.800000000000011,1,6688.0,238080,0.25962732919254655,461726.4,1747.2399999999998,2214144,96286.09000000001,5.081404364984463,2
4449,L51628,L,302.4,310.3,1374,51.2,163,1,70.3488,11466.8544,7.900000000000034,1,8345.6,223962,0.3121951219512195,426352.2,2621.4400000000005,1887876,96286.09000000001,5.099866427824199,3
